symbol,day,trade_number,wallet,achat,loss,profit,vente,pourcentage,benef
BTC/USDT,03/16/2019,7822,914.8439952266937,4024.41,4014.297372038884,4039.5789419416737,4024.49,1.9878690292472e-05,914.8621811271407
BTC/USDT,03/16/2019,7823,914.8621811271407,4016.63,4008.1275049589453,4029.3837425615825,4018.89,0.0005626607379817816,915.3769381571253
BTC/USDT,03/16/2019,7824,915.3769381571253,4017.45,4013.0445611780674,4024.058158232898,4020.55,0.0007716337477754207,916.0832738945427
BTC/USDT,03/16/2019,7825,916.0832738945427,4018.78,4014.7440502644085,4024.8339246033875,4019.49,0.0001766705318528463,916.2451188137632
BTC/USDT,03/16/2019,7826,916.2451188137632,4018.95,4015.440106405019,4024.214840392471,4020.99,0.0005075952674205859,916.7102004998702
BTC/USDT,03/16/2019,7827,916.7102004998702,4016.01,4012.902072967101,4020.671890549349,4016.97,0.000239043229473926,916.9293338666894
BTC/USDT,03/16/2019,7828,916.9293338666894,3999.99,3995.532599873199,4006.6761001902005,4000.0,2.500006250070195e-06,916.9316261957549
BTC/USDT,03/16/2019,7829,916.9316261957549,4001.12,3997.7867988266553,4006.1198017600163,4001.2,1.99944015675429e-05,916.949959694899
BTC/USDT,03/16/2019,7830,916.949959694899,4001.2,3998.412813038289,4005.3807804425655,4001.32,2.9991002699276622e-05,916.9774599436154
BTC/USDT,03/16/2019,7831,916.9774599436154,3999.33,3995.332652309497,4005.326021535754,4000.0,0.00016752806095022735,917.1310793994148
BTC/USDT,03/16/2019,7832,917.1310793994148,4002.12,3999.6343242757507,4005.848513586374,4002.99,0.00021738478606335914,917.3304497429021
BTC/USDT,03/16/2019,7833,917.3304497429021,4005.68,4001.2226450959515,4012.366032356072,4006.7,0.0002546384134528924,917.5640373132367
BTC/USDT,03/17/2019,7834,917.5640373132367,3971.85,3968.105258140241,3977.467112789638,3971.8,-1.2588592217663596e-05,917.5524864737373
BTC/USDT,03/17/2019,7835,917.5524864737373,3971.69,3968.367711336717,3976.6734329949245,3973.0,0.00032983440298712776,917.8551268503227
BTC/USDT,03/17/2019,7836,917.8551268503227,3986.03,3980.5299419038574,3994.2800871442146,3986.34,7.777161737366388e-05,917.9265099280525
BTC/USDT,03/17/2019,7837,917.9265099280525,3981.68,3977.2754198757493,3988.2868701863754,3983.61,0.000484720017681052,918.3714472821747
BTC/USDT,03/17/2019,7838,918.3714472821747,3990.09,3985.0926323899726,3997.5860514150418,3990.93,0.00021052156718261763,918.5647842785123
BTC/USDT,03/17/2019,7839,918.5647842785123,3986.29,3981.8287049936375,3992.981942509544,3987.48,0.00029852318822766395,918.8389971665088
BTC/USDT,03/17/2019,7840,918.8389971665088,3990.94,3987.618132627082,3995.9228010593765,3993.0,0.0005161691230637257,919.313273485913
BTC/USDT,03/17/2019,7841,919.313273485913,3990.0,3986.8888471192085,3994.666729321187,3991.3,0.0003258145363408977,919.6127991138658
BTC/USDT,03/17/2019,7842,919.6127991138658,3993.23,3988.7089284203053,4000.011607369542,3995.47,0.0005609494068710747,920.1286553680798
BTC/USDT,03/17/2019,7843,920.1286553680798,3993.01,3987.645438512767,4001.05684223085,3993.01,0.0,920.1286553680798
BTC/USDT,03/18/2019,7844,920.1286553680798,4024.11,4016.3049007240515,4035.817648913923,4025.6,0.00037026820837397133,920.4693497567764
BTC/USDT,03/18/2019,7845,920.4693497567764,4020.69,4013.695163615646,4031.1822545765317,4021.32,0.0001566895234400337,920.613577660531
BTC/USDT,03/18/2019,7846,920.613577660531,4015.9,4010.306384273787,4024.2904235893193,4018.17,0.0005652531188525565,921.1339573565616
BTC/USDT,03/18/2019,7847,921.1339573565616,4017.06,4013.6552430367856,4022.1671354448217,4018.08,0.0002539170438081537,921.3678489679648
BTC/USDT,03/18/2019,7848,921.3678489679648,3981.9,3978.6843965545227,3986.7234051682162,3982.76,0.0002159772972701794,921.5668435057765
BTC/USDT,03/18/2019,7849,921.5668435057765,3979.72,3975.9782139964404,3985.332679005339,3979.8,2.0101916717855024e-05,921.5853687657146
BTC/USDT,03/18/2019,7850,921.5853687657146,3980.01,3976.897900933691,3984.6781485994643,3980.82,0.0002035170765902461,921.7729271257941
BTC/USDT,03/18/2019,7851,921.7729271257941,3980.79,3976.881967772891,3986.6520483406634,3980.85,1.5072385129571123e-05,921.7868204423538
BTC/USDT,03/18/2019,7852,921.7868204423538,3982.96,3979.687582422119,3987.8686263668214,3984.14,0.0002962620764456174,922.0599109198183
BTC/USDT,03/18/2019,7853,922.0599109198183,3987.43,3983.93319741472,3992.67520387792,3988.15,0.0001805674331587651,922.2264049111517
BTC/USDT,03/18/2019,7854,922.2264049111517,3989.0,3986.220580651268,3993.1691290230983,3989.09,2.256204562550652e-05,922.2472122253763
BTC/USDT,03/18/2019,7855,922.2472122253763,3988.52,3985.7202088663803,3992.7196867004295,3988.71,4.763671737889106e-05,922.2911450551785
BTC/USDT,03/19/2019,7856,922.2911450551785,3989.32,3985.4641003803276,3995.1038494295085,3990.59,0.0003183499944852711,922.5847564361206
BTC/USDT,03/19/2019,7857,922.5847564361206,3996.12,3991.5956640531767,4002.9065039202346,3996.86,0.0001851796242355676,922.755600334643
BTC/USDT,03/19/2019,7858,922.755600334643,3994.94,3991.506281850547,4000.0905772241795,3994.89,-1.251583252819364e-05,922.7440512800847
BTC/USDT,03/19/2019,7859,922.7440512800847,3993.99,3990.1329975728845,3999.775503640673,3993.99,0.0,922.7440512800847
BTC/USDT,03/19/2019,7860,922.7440512800847,3994.9,3990.790523769162,4001.064214346257,3995.26,9.011489649306048e-05,922.8272042647554
BTC/USDT,03/19/2019,7861,922.8272042647554,3995.0,3991.661309801744,4000.008035297384,3995.26,6.508135168966666e-05,922.887263106585
BTC/USDT,03/19/2019,7862,922.887263106585,3985.57,3981.000998688724,3992.423501966914,3986.2,0.00015807023838488706,923.0331441162666
BTC/USDT,03/19/2019,7863,923.0331441162666,3993.69,3988.006466075791,4002.2153008863133,3994.58,0.00022285154831743894,923.2388434815813
BTC/USDT,03/19/2019,7864,923.2388434815813,3994.87,3990.655081306726,4001.192378039911,3997.27,0.0006007704881510765,923.7934981322597
BTC/USDT,03/19/2019,7865,923.7934981322597,3995.17,3991.332122536947,4000.9268161945797,3995.18,2.503022399488265e-06,923.7958104080781
BTC/USDT,03/19/2019,7866,923.7958104080781,3989.26,3984.7343308421423,3996.0485037367866,3988.92,-8.522883943391644e-05,923.7170763632831
BTC/USDT,03/19/2019,7867,923.7170763632831,3988.93,3982.880054517154,3998.0049182242687,3991.71,0.0006969287503165511,924.360841350959
BTC/USDT,03/19/2019,7868,924.360841350959,3996.86,3987.468762146962,4010.9468567795575,3996.85,-2.501964041827404e-06,924.3585286333723
BTC/USDT,03/19/2019,7869,924.3585286333723,3993.06,3986.6198854787312,4002.720171781903,3993.26,5.008690077290921e-05,924.4048268872746
BTC/USDT,03/19/2019,7870,924.4048268872746,3994.41,3990.476445815964,4000.3103312760536,3995.47,0.00026537085577092625,924.6501369872644
BTC/USDT,03/19/2019,7871,924.6501369872644,3999.0,3994.9870219883337,4005.0194670174997,3999.58,0.000145036259064748,924.7842447840768
BTC/USDT,03/19/2019,7872,924.7842447840768,3997.99,3993.526203827699,4004.685694258451,3999.32,0.00033266716525063396,925.0918901372576
BTC/USDT,03/19/2019,7873,925.0918901372576,4015.63,4008.995401399255,4025.5818979011174,4018.36,0.0006798435114789008,925.7208078562892
BTC/USDT,03/19/2019,7874,925.7208078562892,4014.83,4010.440370791905,4021.4144438121425,4014.87,9.963061947819364e-06,925.7300308700443
BTC/USDT,03/20/2019,7875,925.7300308700443,3999.77,3995.67999466228,4005.90500800658,4000.0,5.750330644012486e-05,925.7832634076902
BTC/USDT,03/20/2019,7876,925.7832634076902,4011.0,4006.774041696004,4017.338937455994,4012.0,0.0002493143854400399,926.0140744930574
BTC/USDT,03/20/2019,7877,926.0140744930574,4009.24,4005.3664697290483,4015.050295406427,4009.24,0.0,926.0140744930574
BTC/USDT,03/20/2019,7878,926.0140744930574,4008.92,4004.8048594853744,4015.0927107719385,4009.3,9.478862137436246e-05,926.1018500905518
BTC/USDT,03/20/2019,7879,926.1018500905518,4009.22,4005.6250238912266,4014.6124641631595,4009.22,0.0,926.1018500905518
BTC/USDT,03/20/2019,7880,926.1018500905518,4009.14,4004.918524038912,4015.4722139416317,4009.96,0.0002045326429109893,926.2912681495555
BTC/USDT,03/20/2019,7881,926.2912681495555,4011.0,4006.6083020397828,4017.587546940326,4012.1,0.0002742458239840212,926.5452996616384
BTC/USDT,03/20/2019,7882,926.5452996616384,4014.61,4011.985785537786,4018.5463216933213,4014.79,4.483623564925018e-05,926.5868424650338
BTC/USDT,03/20/2019,7883,926.5868424650338,4014.24,4011.8844091337824,4017.7733862993264,4014.79,0.00013701223643832505,926.7137962005743
BTC/USDT,03/20/2019,7884,926.7137962005743,4012.09,4007.3109848517574,4019.2585227223644,4012.09,0.0,926.7137962005743
BTC/USDT,03/20/2019,7885,926.7137962005743,4014.42,4009.833563951522,4021.299654072717,4014.78,8.96767154408675e-05,926.7969008499713
BTC/USDT,03/20/2019,7886,926.7969008499713,4021.17,4014.639390615127,4030.9659140773097,4022.65,0.000368052084343616,927.1380103810923
BTC/USDT,03/20/2019,7887,927.1380103810923,4021.13,4016.812634362077,4027.6060484568848,4022.0,0.00021635709365275206,927.3386032664333
BTC/USDT,03/20/2019,7888,927.3386032664333,4018.36,4013.102479787451,4026.246280318823,4019.31,0.00023641485581177846,927.5578398886132
BTC/USDT,03/20/2019,7889,927.5578398886132,4024.99,4020.540705350852,4031.663941973721,4025.42,0.00010683256355923644,927.656933270498
BTC/USDT,03/20/2019,7890,927.656933270498,4024.0,4021.466489140429,4027.800266289356,4024.56,0.0001391650099403443,927.7860306568379
BTC/USDT,03/20/2019,7891,927.7860306568379,4024.34,4021.620671542278,4028.418992686583,4025.56,0.0003031552999994533,928.067293909297
BTC/USDT,03/20/2019,7892,928.067293909297,4022.86,4020.297658090294,4026.703512864559,4023.6,0.00018394873299090243,928.2380107121419
BTC/USDT,03/20/2019,7893,928.2380107121419,4037.17,4032.2666547836875,4044.5250178244687,4038.0,0.00020558955902276279,928.4288467554323
BTC/USDT,03/21/2019,7894,928.4288467554323,4040.77,4037.2964069733475,4045.9803895399787,4041.27,0.0001237387923588821,928.543729419721
BTC/USDT,03/21/2019,7895,928.543729419721,4040.26,4037.376886217975,4044.5846706730385,4041.53,0.00031433620608574246,928.8356043328115
BTC/USDT,03/21/2019,7896,928.8356043328115,4036.72,4034.170924363302,4040.543613455046,4037.0,6.936324540721182e-05,928.9000313847778
BTC/USDT,03/21/2019,7897,928.9000313847778,4044.72,4040.887789101623,4050.468316347565,4045.38,0.0001631756957219064,929.0516052936551
BTC/USDT,03/21/2019,7898,929.0516052936551,4041.95,4039.387848162107,4045.7932277568393,4042.24,7.174754759459262e-05,929.1182624679237
BTC/USDT,03/21/2019,7899,929.1182624679237,4042.0,4038.031851088552,4047.9522233671723,4041.88,-2.9688273132085814e-05,929.0906785511755
BTC/USDT,03/21/2019,7900,929.0906785511755,4045.11,4039.461119385001,4053.583320922499,4046.59,0.0003658738575712448,929.4306085417705
BTC/USDT,03/21/2019,7901,929.4306085417705,4046.6,4042.0864335631763,4053.3703496552353,4047.0,9.884841595415682e-05,929.5224812851642
BTC/USDT,03/21/2019,7902,929.5224812851642,3975.0,3971.700379981688,3979.9494300274678,3975.0,0.0,929.5224812851642
BTC/USDT,03/21/2019,7903,929.5224812851642,3985.95,3982.5367867803548,3991.0698198294676,3985.95,0.0,929.5224812851642
BTC/USDT,03/21/2019,7904,929.5224812851642,3984.28,3978.1951389432033,3993.4072915851953,3984.83,0.00013804250705264868,929.6507948988426
BTC/USDT,03/22/2019,7905,929.6507948988426,3986.98,3984.109297909552,3991.286053135672,3987.0,5.0163281481175756e-06,929.6554583322929
BTC/USDT,03/22/2019,7906,929.6554583322929,3986.94,3983.6260948742856,3991.9108576885715,3988.21,0.00031854003320842095,929.9515908128625
BTC/USDT,03/22/2019,7907,929.9515908128625,3986.43,3983.108207537424,3991.412688693864,3986.72,7.274679349692924e-05,930.0192418092015
BTC/USDT,03/22/2019,7908,930.0192418092015,3986.88,3983.7326625595956,3991.6010061606066,3987.76,0.0002207239746368361,930.2245193527424
BTC/USDT,03/22/2019,7909,930.2245193527424,3987.08,3985.003196137566,3990.1952057936505,3987.34,6.521063033603998e-05,930.2851798800034
BTC/USDT,03/22/2019,7910,930.2851798800034,3988.88,3985.011907328892,3994.6821390066625,3989.49,0.00015292513186650704,930.42744386381
BTC/USDT,03/22/2019,7911,930.42744386381,3987.82,3983.55569928259,3994.2164510761154,3989.47,0.0004137598988920353,930.8124174289095
BTC/USDT,03/22/2019,7912,930.8124174289095,3987.87,3983.388008719755,3994.5929869203674,3987.86,-2.507604310010991e-06,930.8100833196797
BTC/USDT,03/22/2019,7913,930.8100833196797,3988.88,3985.3356294673827,3994.196555798926,3989.75,0.00021810633561297678,931.0130988961042
BTC/USDT,03/22/2019,7914,931.0130988961042,3986.97,3982.4629443604526,3993.7305834593208,3987.65,0.00017055558481761615,931.1718883796593
BTC/USDT,03/22/2019,7915,931.1718883796593,3987.42,3982.6612677668154,3994.5580983497766,3988.89,0.0003686594339196272,931.5151736809113
BTC/USDT,03/22/2019,7916,931.5151736809113,3996.75,3992.2018765956236,4003.5721851065646,3996.88,3.2526427722551855e-05,931.5454725418805
BTC/USDT,03/22/2019,7917,931.5454725418805,3991.8,3986.6630191784466,3999.505471232331,3992.85,0.00026303923042229747,931.7905055460812
BTC/USDT,03/22/2019,7918,931.7905055460812,3991.39,3987.73722047635,3996.869169285475,3994.93,0.0008869090717769909,932.6169189984457
BTC/USDT,03/22/2019,7919,932.6169189984457,3996.77,3993.7552123555065,4001.2921814667407,3998.47,0.00042534346484781916,933.0136015101482
BTC/USDT,03/22/2019,7920,933.0136015101482,3999.0,3995.6310708978344,4004.0533936532483,3999.0,0.0,933.0136015101482
BTC/USDT,03/22/2019,7921,933.0136015101482,3998.0,3994.884000834025,4002.6739987489627,3998.0,0.0,933.0136015101482
BTC/USDT,03/22/2019,7922,933.0136015101482,3998.02,3995.162738404223,4002.305892393665,3998.02,0.0,933.0136015101482
BTC/USDT,03/22/2019,7923,933.0136015101482,3996.46,3992.6366842313505,4002.1949736529746,3996.46,0.0,933.0136015101482
BTC/USDT,03/22/2019,7924,933.0136015101482,3996.47,3993.106249738045,4001.515625392932,3996.53,1.5013249192512438e-05,933.0276090758476
BTC/USDT,03/23/2019,7925,933.0276090758476,3988.72,3985.8904062440524,3992.9643906339206,3991.5,0.0006969654425480356,933.6778970763168
BTC/USDT,03/23/2019,7926,933.6778970763168,4012.13,4006.746980170432,4020.204529744352,4012.99,0.00021434998367442543,933.8780309183122
BTC/USDT,03/23/2019,7927,933.8780309183122,4011.81,4007.366954203681,4018.4745686944784,4011.81,0.0,933.8780309183122
BTC/USDT,03/23/2019,7928,933.8780309183122,4012.73,4008.724780479817,4018.7378292802746,4013.0,6.728586274181961e-05,933.9408677073181
BTC/USDT,03/23/2019,7929,933.9408677073181,4010.6,4006.4414738715745,4016.837789192638,4010.6,0.0,933.9408677073181
BTC/USDT,03/23/2019,7930,933.9408677073181,4009.62,4006.0108281711127,4015.0337577433306,4009.63,2.494001925423925e-06,933.9431969576405
BTC/USDT,03/23/2019,7931,933.9431969576405,4009.0,4004.865017263061,4015.2024741054083,4011.16,0.0005387877276128348,934.4463940904487
BTC/USDT,03/23/2019,7932,934.4463940904487,3995.03,3988.3108885324777,4005.108667201284,3996.53,0.0003754665171475558,934.797247423499
BTC/USDT,03/23/2019,7933,934.797247423499,3994.97,3988.9011562755054,4004.073265586742,3996.11,0.00028535883873979717,935.0640000804809
BTC/USDT,03/23/2019,7934,935.0640000804809,3995.04,3990.5686120585337,4001.7470819121995,3995.42,9.511794625338148e-05,935.1529414477841
BTC/USDT,03/23/2019,7935,935.1529414477841,3993.12,3989.3175586575185,3998.8236620137222,3992.81,-7.763352967102051e-05,935.0803422241572
BTC/USDT,03/23/2019,7936,935.0803422241572,3992.74,3988.836532550617,3998.595201174074,3994.0,0.000315572764567745,935.3754281128458
BTC/USDT,03/23/2019,7937,935.3754281128458,3997.61,3993.4634314156206,4003.8298528765695,3998.24,0.00015759416251201453,935.5228378200736
BTC/USDT,03/24/2019,7938,935.5228378200736,4001.13,3996.7226582589833,4007.741012611525,4005.17,0.001009714755581539,936.4674490336041
BTC/USDT,03/24/2019,7939,936.4674490336041,4002.22,3997.8999714517763,4008.700042822335,4002.01,-5.247087866223787e-05,936.4183117637148
BTC/USDT,03/24/2019,7940,936.4183117637148,3998.76,3995.108891579075,4004.2366626313883,3999.27,0.00012753953725649038,936.5377421218756
BTC/USDT,03/24/2019,7941,936.5377421218756,4000.0,3996.6197684463386,4005.070347330492,4000.92,0.0002300000000000182,936.7531458025636
BTC/USDT,03/24/2019,7942,936.7531458025636,3998.2,3993.8729203621915,4004.690619456712,3999.21,0.00025261367615432405,936.989782458374
BTC/USDT,03/24/2019,7943,936.989782458374,3996.33,3989.993298252439,4005.8350526213408,3996.32,-2.50229585638912e-06,936.9874378327238
BTC/USDT,03/24/2019,7944,936.9874378327238,3993.88,3989.2154701135414,4000.8767948296886,3994.48,0.00015022985167303701,937.1282013165289
BTC/USDT,03/24/2019,7945,937.1282013165289,3995.92,3991.7801208561536,4002.1298187157695,3995.67,-6.256381509139322e-05,937.0695710010249
BTC/USDT,03/24/2019,7946,937.0695710010249,3994.05,3991.1613857140396,3998.3829214289412,3996.01,0.0004907299608167239,937.5294191148847
BTC/USDT,03/24/2019,7947,937.5294191148847,3993.91,3990.3205591258516,3999.294161311222,3993.91,0.0,937.5294191148847
BTC/USDT,03/24/2019,7948,937.5294191148847,3989.5,3984.8903882206987,3996.4144176689524,3989.72,5.514475498177714e-05,937.5811189449901
BTC/USDT,03/24/2019,7949,937.5811189449901,3987.03,3983.5837403756705,3992.1993894364946,3988.16,0.00028341898606222034,937.8468472350726
BTC/USDT,03/25/2019,7950,937.8468472350726,3988.4,3985.0972121745976,3993.3541817381038,3990.12,0.00043125062681772136,938.2512942758017
BTC/USDT,03/25/2019,7951,938.2512942758017,3988.66,3983.1875484235734,3996.8686773646396,3988.87,5.2649260653963084e-05,938.3006925127529
BTC/USDT,03/25/2019,7952,938.3006925127529,3993.14,3989.074529890472,3999.2382051642912,3993.18,1.0017179462769555e-05,938.3100916391799
BTC/USDT,03/25/2019,7953,938.3100916391799,3995.06,3989.7114833275696,4003.0827750086455,3995.04,-5.006182635550357e-06,938.3053942874923
BTC/USDT,03/25/2019,7954,938.3053942874923,3992.87,3987.104684676992,4001.5179729845117,3995.49,0.0006561696223518148,938.9210817837126
BTC/USDT,03/25/2019,7955,938.9210817837126,3997.39,3992.7653262635367,4004.3270106046944,3997.4,2.5016323151401987e-06,938.9234306190322
BTC/USDT,03/25/2019,7956,938.9234306190322,3995.53,3991.5588381540592,4001.4867427689114,3995.5,-7.50839062657522e-06,938.9163808151467
BTC/USDT,03/25/2019,7957,938.9163808151467,3982.46,3978.58099614731,3988.2785057790347,3982.5,1.0044043129112062e-05,938.9258113317702
BTC/USDT,03/25/2019,7958,938.9258113317702,3937.77,3931.1251275181558,3947.7373087227666,3938.39,0.00015744952092171225,939.0736447509454
BTC/USDT,03/25/2019,7959,939.0736447509454,3936.12,3932.931729829738,3940.9024052553928,3937.49,0.00034805849415157333,939.4004973096348
BTC/USDT,03/26/2019,7960,939.4004973096348,3941.96,3938.6121215015814,3946.981817747628,3942.09,3.2978518300568535e-05,939.4314773461269
BTC/USDT,03/26/2019,7961,939.4314773461269,3934.16,3930.269595796272,3939.995606305592,3936.75,0.0006583362140838567,940.0499391083142
BTC/USDT,03/26/2019,7962,940.0499391083142,3944.93,3940.6798252321832,3951.3052621517245,3945.29,9.125637210295933e-05,940.1357246553529
BTC/USDT,03/26/2019,7963,940.1357246553529,3931.25,3926.3189498393403,3938.64657524099,3931.26,2.5437201908345384e-06,940.1381160975778
BTC/USDT,03/26/2019,7964,940.1381160975778,3933.17,3929.289134362768,3938.991298455848,3933.18,2.5424784587911358e-06,940.1405063784863
BTC/USDT,03/26/2019,7965,940.1405063784863,3939.94,3934.6378540688856,3947.8932188966714,3940.48,0.00013705792473996142,940.2693600852546
BTC/USDT,03/26/2019,7966,940.2693600852546,3940.0,3934.547632611741,3948.178551082389,3942.17,0.0005507614213198154,940.7872241744386
BTC/USDT,03/26/2019,7967,940.7872241744386,3939.0,3933.0158759444425,3947.976186083336,3940.2,0.0003046458492002585,941.073831097264
BTC/USDT,03/26/2019,7968,941.073831097264,3938.77,3935.7694374881353,3943.270843767797,3938.8,7.616590966266141e-06,941.0809988717045
BTC/USDT,03/26/2019,7969,941.0809988717045,3937.85,3934.76024650734,3942.48463023899,3938.0,3.8091852152847606e-05,941.1168463899775
BTC/USDT,03/26/2019,7970,941.1168463899775,3935.47,3932.1101511916936,3940.509773212459,3936.0,0.00013467260581333362,941.2435890480556
BTC/USDT,03/26/2019,7971,941.2435890480556,3934.85,3932.2518831486123,3938.747175277081,3934.9,1.2706964687391362e-05,941.2555493971039
BTC/USDT,03/26/2019,7972,941.2555493971039,3935.12,3930.971008754359,3941.3434868684612,3935.87,0.00019059139238447622,941.4349446028531
BTC/USDT,03/26/2019,7973,941.4349446028531,3934.34,3930.734869483345,3939.7476957749827,3934.7,9.150200541886888e-05,941.5210877882556
BTC/USDT,03/26/2019,7974,941.5210877882556,3935.0,3931.7054134368013,3939.941879844798,3936.73,0.00043964421855146587,941.935022091146
BTC/USDT,03/27/2019,7975,941.935022091146,3940.7,3936.6259953395383,3946.811006990692,3940.95,6.344050549394778e-05,941.9947789250899
BTC/USDT,03/27/2019,7976,941.9947789250899,3938.78,3935.7326332654457,3943.3510501018322,3939.7,0.00023357486328244226,942.2148052267901
BTC/USDT,03/27/2019,7977,942.2148052267901,3941.17,3935.1319436698036,3950.227084495295,3941.7,0.00013447783272473537,942.3415122317581
BTC/USDT,03/27/2019,7978,942.3415122317581,3941.01,3934.2680593311284,3951.1229110033078,3943.1,0.0005303209075845255,942.8412556377795
BTC/USDT,03/27/2019,7979,942.8412556377795,3983.79,3979.12594445525,3990.786083317125,3984.34,0.00013805948606733336,942.9714238169759
BTC/USDT,03/27/2019,7980,942.9714238169759,3990.74,3986.268983938221,3997.446524092668,3992.29,0.0003883991440184482,943.3376731108202
BTC/USDT,03/27/2019,7981,943.3376731108202,3989.16,3984.475024125427,3996.1874638118593,3989.73,0.0001428872243781056,943.4724640125823
BTC/USDT,03/27/2019,7982,943.4724640125823,3999.79,3995.4652024839875,4006.277196274019,4000.0,5.250275639471982e-05,943.5219989175255
BTC/USDT,03/27/2019,7983,943.5219989175255,3997.85,3994.345333489031,4003.1069997664536,3998.0,3.7520167089833526e-05,943.5574000205778
BTC/USDT,03/27/2019,7984,943.5574000205778,3998.24,3995.149990031598,4002.875014952602,3999.04,0.0002000880387370898,943.7461945701838
BTC/USDT,03/27/2019,7985,943.7461945701838,3996.95,3993.6220976836858,4001.9418534744714,3997.78,0.00020765833948395201,943.9421713378425
BTC/USDT,03/27/2019,7986,943.9421713378425,3998.19,3993.938896678155,4004.5666549827674,3999.01,0.0002050928044940745,944.1357670850424
BTC/USDT,03/27/2019,7987,944.1357670850424,4020.5,4015.9790001323786,4027.281499801432,4024.57,0.0010123119015048286,945.091526958699
BTC/USDT,03/27/2019,7988,945.091526958699,4026.81,4020.4996582330755,4036.2755126503866,4029.28,0.0006133887618239388,945.6712354802305
BTC/USDT,03/27/2019,7989,945.6712354802305,4027.42,4021.5529471491473,4036.2205792762793,4027.38,-9.931916710937429e-06,945.6618431522838
BTC/USDT,03/27/2019,7990,945.6618431522838,4019.04,4014.28338961043,4026.1749155843554,4020.18,0.00028364982682428457,945.9300799703283
BTC/USDT,03/27/2019,7991,945.9300799703283,4019.01,4013.6960228071453,4026.980965789283,4020.23,0.00030355734372390213,946.2172239927526
BTC/USDT,03/27/2019,7992,946.2172239927526,4019.23,4016.0838358164415,4023.9492462753374,4019.34,2.736842629063958e-05,946.2431204691023
BTC/USDT,03/27/2019,7993,946.2431204691023,4024.19,4021.022194276017,4028.9417085859745,4024.39,4.969944262070581e-05,946.2901482247734
BTC/USDT,03/27/2019,7994,946.2901482247734,4023.52,4019.466936203492,4029.5995956947622,4024.68,0.0002883047679643333,946.5629681863842
BTC/USDT,03/27/2019,7995,946.5629681863842,4020.19,4013.7343404853273,4029.873489272009,4022.23,0.0005074387031458622,947.0432908714066
BTC/USDT,03/27/2019,7996,947.0432908714066,4020.65,4015.593171007204,4028.235243489194,4020.79,3.482024050834384e-05,947.0762671465666
BTC/USDT,03/27/2019,7997,947.0762671465666,4023.1,4017.927414659491,4030.858878010763,4023.1,0.0,947.0762671465666
BTC/USDT,03/27/2019,7998,947.0762671465666,4022.86,4020.070876182157,4027.0436857267646,4023.84,0.00024360778152856876,947.3069822949445
BTC/USDT,03/28/2019,7999,947.3069822949445,4028.69,4025.6944941438564,4033.1832587842155,4028.8,2.7304160905934022e-05,947.3328477172164
BTC/USDT,03/28/2019,8000,947.3328477172164,4024.32,4021.0205035422778,4029.2692446865835,4025.99,0.0004149769402034674,947.7259690037163
BTC/USDT,03/28/2019,8001,947.7259690037163,4022.69,4018.812646516223,4028.5060302256657,4025.0,0.0005742426088015595,948.270193636586
BTC/USDT,03/28/2019,8002,948.270193636586,4024.0,4020.376748278755,4029.434877581868,4024.54,0.00013419483101390745,948.3974465949766
BTC/USDT,03/28/2019,8003,948.3974465949766,4023.55,4019.858719883324,4029.0869201750147,4025.0,0.0003603782729181489,948.7392284288205
BTC/USDT,03/28/2019,8004,948.7392284288205,4027.47,4022.8771876755322,4034.359218486701,4027.99,0.00012911331431394446,948.8617232950227
BTC/USDT,03/28/2019,8005,948.8617232950227,4027.08,4022.8641265619926,4033.4038101570104,4028.2,0.0002781171469153558,949.1256180103227
BTC/USDT,03/28/2019,8006,949.1256180103227,4028.49,4024.6463966427546,4034.255405035867,4029.51,0.00025319660716557234,949.3659333965768
BTC/USDT,03/28/2019,8007,949.3659333965768,4025.91,4022.2002866742755,4031.4745699885866,4026.0,2.2355194229415343e-05,949.3871566564127
BTC/USDT,03/29/2019,8008,949.3871566564127,4034.23,4026.019737914278,4046.545393128583,4034.26,7.436363320931154e-06,949.3942166442419
BTC/USDT,03/29/2019,8009,949.3942166442419,4032.72,4026.384533279876,4042.2232000801855,4032.69,-7.43914777116818e-06,949.3871539603712
BTC/USDT,03/29/2019,8010,949.3871539603712,4032.82,4028.7424341129536,4038.93634883057,4035.68,0.0007091811685122749,950.0604414515873
BTC/USDT,03/29/2019,8011,950.0604414515873,4037.93,4034.2335333127235,4043.4747000309144,4038.97,0.00025755770902416924,950.305136842322
BTC/USDT,03/29/2019,8012,950.305136842322,4048.44,4042.5996861593726,4057.2004707609412,4049.8,0.00033593186511350723,950.6243746193684
BTC/USDT,03/29/2019,8013,950.6243746193684,4051.84,4049.3822624505588,4055.5266063241625,4053.0,0.00028628968567363333,950.8965285727719
BTC/USDT,03/29/2019,8014,950.8965285727719,4094.12,4087.322738220024,4104.315892669963,4095.48,0.0003321837171358259,951.2124009162447
BTC/USDT,03/29/2019,8015,951.2124009162447,4091.95,4086.7416648418907,4099.762502737164,4092.01,1.4662935764220038e-05,951.2263484825775
BTC/USDT,03/29/2019,8016,951.2263484825775,4092.25,4083.2003593901177,4105.824460914824,4096.95,0.0011485124320361215,952.3188437694901
BTC/USDT,03/29/2019,8017,952.3188437694901,4095.68,4091.502075807416,4101.946886288875,4097.36,0.00041018829596058197,952.709473813227
